timestamp,hour,minute,day_of_week,people_count,csi_variance,piezo_voltage,piezo_avg_watt
2026-09-07 15:51:00,15,51,0,1,12.9448,0.046,0.0024
2026-09-07 15:52:00,15,52,0,2,13.8896,0.002,0.0016
2026-09-07 15:53:00,15,53,0,1,9.8092,0.013,0.0014
2026-09-07 15:54:00,15,54,0,1,12.6204,0.002,0.0016
2026-09-07 15:55:00,15,55,0,3,11.6543,0.015,0.0011
2026-09-07 15:56:00,15,56,0,3,10.8381,0.015,0.0024
2026-09-07 15:57:00,15,57,0,2,11.6873,0.025,0.0012
2026-09-07 15:58:00,15,58,0,3,12.3362,0.019,0.0019
2026-09-07 15:59:00,15,59,0,1,9.0808,0.008,0.0012
2026-09-07 16:00:00,16,0,0,3,18.1725,0.171,0.0449
2026-09-07 16:01:00,16,1,0,5,64.8735,0.766,0.0281
2026-09-07 16:02:00,16,2,0,4,16.8158,0.24,0.0273
2026-09-07 16:03:00,16,3,0,5,45.8002,0.653,0.0436
2026-09-07 16:04:00,16,4,0,4,60.4776,0.707,0.0567
2026-09-07 16:05:00,16,5,0,5,15.4935,0.727,0.018
2026-09-07 16:06:00,16,6,0,5,18.2866,1.052,0.0453
2026-09-07 16:07:00,16,7,0,5,28.0364,0.478,0.0591
2026-09-07 16:08:00,16,8,0,4,25.4624,0.659,0.0212
2026-09-07 16:09:00,16,9,0,5,25.0304,0.574,0.018
2026-09-07 16:10:00,16,10,0,5,42.8843,1.168,0.0257
2026-09-07 16:11:00,16,11,0,3,53.3604,0.563,0.0316
2026-09-07 16:12:00,16,12,0,4,37.6459,0.447,0.012
2026-09-07 16:13:00,16,13,0,5,53.6441,0.175,0.0226
2026-09-07 16:14:00,16,14,0,4,44.4267,0.394,0.0336
2026-09-07 16:15:00,16,15,0,1,13.1352,0.033,0.0021
2026-09-07 16:16:00,16,16,0,2,14.4169,0.038,0.0011
2026-09-07 16:17:00,16,17,0,2,9.2061,0.013,0.0021
2026-09-07 16:18:00,16,18,0,1,14.2571,0.037,0.0024
2026-09-07 16:19:00,16,19,0,2,13.0752,0.016,0.0011
2026-09-07 16:20:00,16,20,0,1,11.5415,0.029,0.0015
2026-09-07 16:21:00,16,21,0,3,9.1361,0.024,0.0015
2026-09-07 16:22:00,16,22,0,3,11.7203,0.046,0.0018
2026-09-07 16:23:00,16,23,0,2,11.3962,0.051,0.0001
2026-09-07 16:24:00,16,24,0,1,13.24,0.015,0.0016
2026-09-07 16:25:00,16,25,0,2,10.9835,0.007,0.0005
2026-09-07 16:26:00,16,26,0,3,9.9374,0.029,0.0015
2026-09-07 16:27:00,16,27,0,1,13.0619,0.027,0.0005
2026-09-07 16:28:00,16,28,0,3,11.4449,0.026,0.0024
2026-09-07 16:29:00,16,29,0,1,13.4312,0.051,0.0024
2026-09-07 16:30:00,16,30,0,1,13.6806,0.031,0.0025
2026-09-07 16:31:00,16,31,0,1,11.399,0.048,0.0017
2026-09-07 16:32:00,16,32,0,1,10.9076,0.025,0.0006
2026-09-07 16:33:00,16,33,0,3,9.8142,0.046,0.001
2026-09-07 16:34:00,16,34,0,1,11.9966,0.013,0.0003
2026-09-07 16:35:00,16,35,0,1,11.7837,0.008,0.0021
2026-09-07 16:36:00,16,36,0,1,9.4639,0.032,0.0022
2026-09-07 16:37:00,16,37,0,1,11.5338,0.01,0.0018
2026-09-07 16:38:00,16,38,0,2,13.4478,0.006,0.0023
2026-09-07 16:39:00,16,39,0,2,9.9508,0.021,0.0005
2026-09-07 16:40:00,16,40,0,1,11.6104,0.038,0.0006
2026-09-07 16:41:00,16,41,0,3,10.9938,0.026,0.0018
2026-09-07 16:42:00,16,42,0,1,11.5071,0.003,0.0021
2026-09-07 16:43:00,16,43,0,3,10.1203,0.019,0.0002
2026-09-07 16:44:00,16,44,0,2,11.8487,0.005,0.0002
2026-09-07 16:45:00,16,45,0,1,12.6929,0.039,0.0002
2026-09-07 16:46:00,16,46,0,2,10.9688,0.045,0.0015
2026-09-07 16:47:00,16,47,0,1,9.4855,0.016,0.0016
2026-09-07 16:48:00,16,48,0,2,10.9248,0.017,0.0001
2026-09-07 16:49:00,16,49,0,2,10.9072,0.004,0.0004
2026-09-07 16:50:00,16,50,0,3,12.4845,0.051,0.0021
2026-09-07 16:51:00,16,51,0,2,12.3207,0.001,0.0012
2026-09-07 16:52:00,16,52,0,1,13.0313,0.045,0.0026
2026-09-07 16:53:00,16,53,0,3,12.0175,0.015,0.0013
2026-09-07 16:54:00,16,54,0,2,11.8249,0.012,0.0
2026-09-07 16:55:00,16,55,0,2,12.5454,0.026,0.002
2026-09-07 16:56:00,16,56,0,3,10.9963,0.037,0.0005
2026-09-07 16:57:00,16,57,0,1,10.6004,0.049,0.0019
2026-09-07 16:58:00,16,58,0,2,13.5707,0.048,0.0004
2026-09-07 16:59:00,16,59,0,1,11.0744,0.045,0.0019
2026-09-07 17:00:00,17,0,0,2,10.9226,0.004,0.0013
2026-09-07 17:01:00,17,1,0,3,9.2122,0.024,0.0021
2026-09-07 17:02:00,17,2,0,3,9.6034,0.045,0.0022
2026-09-07 17:03:00,17,3,0,1,13.9175,0.004,0.0011
2026-09-07 17:04:00,17,4,0,3,11.114,0.051,0.0014
2026-09-07 17:05:00,17,5,0,3,11.098,0.016,0.0015
2026-09-07 17:06:00,17,6,0,1,13.3704,0.01,0.0005
2026-09-07 17:07:00,17,7,0,2,11.3193,0.004,0.0024
2026-09-07 17:08:00,17,8,0,1,11.6383,0.02,0.0001
2026-09-07 17:09:00,17,9,0,1,13.4581,0.027,0.0001
2026-09-07 17:10:00,17,10,0,2,10.8427,0.026,0.0016
2026-09-07 17:11:00,17,11,0,1,11.2139,0.025,0.0019
2026-09-07 17:12:00,17,12,0,1,14.1153,0.003,0.0007
2026-09-07 17:13:00,17,13,0,2,11.4326,0.039,0.002
2026-09-07 17:14:00,17,14,0,1,11.6232,0.052,0.0
2026-09-07 17:15:00,17,15,0,2,9.8537,0.031,0.0006
2026-09-07 17:16:00,17,16,0,1,13.8045,0.047,0.0
2026-09-07 17:17:00,17,17,0,1,9.1446,0.023,0.0014
2026-09-07 17:18:00,17,18,0,2,9.5332,0.028,0.001
2026-09-07 17:19:00,17,19,0,1,9.3005,0.044,0.0022
2026-09-07 17:20:00,17,20,0,3,12.0057,0.007,0.0019
2026-09-07 17:21:00,17,21,0,1,9.911,0.016,0.0
2026-09-07 17:22:00,17,22,0,2,12.229,0.015,0.0007
2026-09-07 17:23:00,17,23,0,2,9.0241,0.041,0.0024
2026-09-07 17:24:00,17,24,0,1,12.0439,0.036,0.0004
2026-09-07 17:25:00,17,25,0,3,13.8693,0.041,0.002
2026-09-07 17:26:00,17,26,0,2,11.6397,0.027,0.0005
2026-09-07 17:27:00,17,27,0,1,13.4942,0.038,0.0024
2026-09-07 17:28:00,17,28,0,2,12.2661,0.023,0.0003
2026-09-07 17:29:00,17,29,0,2,11.9632,0.044,0.0019
2026-09-07 17:30:00,17,30,0,2,11.6176,0.028,0.0009
2026-09-07 17:31:00,17,31,0,1,13.7952,0.043,0.0018
2026-09-07 17:32:00,17,32,0,1,12.6345,0.007,0.0017
2026-09-07 17:33:00,17,33,0,2,13.2161,0.006,0.0009
2026-09-07 17:34:00,17,34,0,3,12.0436,0.03,0.0007
2026-09-07 17:35:00,17,35,0,2,14.1347,0.032,0.0026
2026-09-07 17:36:00,17,36,0,2,13.2233,0.033,0.0024
2026-09-07 17:37:00,17,37,0,2,9.8781,0.021,0.0008
2026-09-07 17:38:00,17,38,0,2,9.1724,0.042,0.0001
2026-09-07 17:39:00,17,39,0,3,14.1069,0.009,0.0015
2026-09-07 17:40:00,17,40,0,2,10.8554,0.043,0.001
2026-09-07 17:41:00,17,41,0,2,9.0397,0.047,0.0013
2026-09-07 17:42:00,17,42,0,1,9.5263,0.011,0.0005
2026-09-07 17:43:00,17,43,0,1,10.62,0.026,0.0013
2026-09-07 17:44:00,17,44,0,3,10.5783,0.001,0.0024
2026-09-07 17:45:00,17,45,0,1,13.1589,0.018,0.0008
2026-09-07 17:46:00,17,46,0,2,11.5226,0.04,0.0005
2026-09-07 17:47:00,17,47,0,3,10.8933,0.008,0.0022
2026-09-07 17:48:00,17,48,0,2,9.3703,0.004,0.0025
2026-09-07 17:49:00,17,49,0,1,13.4333,0.008,0.0002
2026-09-07 17:50:00,17,50,0,2,9.2404,0.028,0.0008
2026-09-07 17:51:00,17,51,0,1,11.5862,0.027,0.0024
2026-09-07 17:52:00,17,52,0,2,11.6483,0.03,0.0007
2026-09-07 17:53:00,17,53,0,1,9.2743,0.037,0.0021
2026-09-07 17:54:00,17,54,0,1,10.8832,0.004,0.0006
2026-09-07 17:55:00,17,55,0,3,11.3011,0.043,0.0021
2026-09-07 17:56:00,17,56,0,2,10.8912,0.02,0.0023
2026-09-07 17:57:00,17,57,0,2,12.0504,0.014,0.0004
2026-09-07 17:58:00,17,58,0,1,12.674,0.031,0.0014
2026-09-07 17:59:00,17,59,0,1,9.9042,0.003,0.0014
2026-09-07 18:00:00,18,0,0,0,9.0294,0.022,0.0002
2026-09-07 18:01:00,18,1,0,0,6.4383,0.032,0.0004
2026-09-07 18:02:00,18,2,0,0,4.633,0.004,0.0018
2026-09-07 18:03:00,18,3,0,0,6.4975,0.02,0.0007
2026-09-07 18:04:00,18,4,0,0,9.3354,0.032,0.002
2026-09-07 18:05:00,18,5,0,0,4.8483,0.016,0.0005
2026-09-07 18:06:00,18,6,0,1,5.6358,0.028,0.0
2026-09-07 18:07:00,18,7,0,0,6.1882,0.011,0.001
2026-09-07 18:08:00,18,8,0,0,6.2173,0.022,0.0013
2026-09-07 18:09:00,18,9,0,0,5.8436,0.039,0.0
2026-09-07 18:10:00,18,10,0,0,5.5159,0.045,0.0007
2026-09-07 18:11:00,18,11,0,0,5.2577,0.006,0.0005
2026-09-07 18:12:00,18,12,0,0,7.4396,0.008,0.0012
2026-09-07 18:13:00,18,13,0,0,7.5878,0.014,0.0017
2026-09-07 18:14:00,18,14,0,0,5.6402,0.017,0.0015
2026-09-07 18:15:00,18,15,0,0,7.767,0.003,0.0018
2026-09-07 18:16:00,18,16,0,0,7.0944,0.015,0.0001
2026-09-07 18:17:00,18,17,0,0,7.2983,0.038,0.0017
2026-09-07 18:18:00,18,18,0,0,5.2054,0.006,0.0013
2026-09-07 18:19:00,18,19,0,0,9.4213,0.044,0.0007
2026-09-07 18:20:00,18,20,0,0,6.2688,0.039,0.0015
2026-09-07 18:21:00,18,21,0,0,8.6333,0.042,0.0017
2026-09-07 18:22:00,18,22,0,0,8.9403,0.018,0.0012
2026-09-07 18:23:00,18,23,0,0,9.3881,0.036,0.0016
2026-09-07 18:24:00,18,24,0,0,7.3542,0.035,0.0007
2026-09-07 18:25:00,18,25,0,0,5.5036,0.04,0.0008
2026-09-07 18:26:00,18,26,0,0,7.8645,0.038,0.001
2026-09-07 18:27:00,18,27,0,0,5.8642,0.039,0.0011
2026-09-07 18:28:00,18,28,0,0,5.4547,0.037,0.0019
2026-09-07 18:29:00,18,29,0,0,7.3931,0.038,0.0012
2026-09-07 18:30:00,18,30,0,0,4.2863,0.009,0.0012
2026-09-07 18:31:00,18,31,0,0,9.0963,0.025,0.0017
2026-09-07 18:32:00,18,32,0,0,6.5544,0.027,0.0013
2026-09-07 18:33:00,18,33,0,0,4.9768,0.003,0.0003
2026-09-07 18:34:00,18,34,0,0,4.8611,0.022,0.0007
2026-09-07 18:35:00,18,35,0,0,4.6022,0.02,0.0014
2026-09-07 18:36:00,18,36,0,0,8.5508,0.019,0.0004
2026-09-07 18:37:00,18,37,0,0,6.7119,0.006,0.0017
2026-09-07 18:38:00,18,38,0,1,7.9737,0.039,0.0003
2026-09-07 18:39:00,18,39,0,1,7.0922,0.015,0.0009
2026-09-07 18:40:00,18,40,0,0,7.3804,0.026,0.0019
2026-09-07 18:41:00,18,41,0,0,5.0935,0.037,0.0013
2026-09-07 18:42:00,18,42,0,1,8.1243,0.025,0.0001
2026-09-07 18:43:00,18,43,0,0,6.2699,0.004,0.0005
2026-09-07 18:44:00,18,44,0,0,7.4154,0.032,0.0017
2026-09-07 18:45:00,18,45,0,0,5.8416,0.001,0.0006
2026-09-07 18:46:00,18,46,0,1,7.853,0.011,0.0012
2026-09-07 18:47:00,18,47,0,1,5.8012,0.018,0.0009
2026-09-07 18:48:00,18,48,0,0,7.993,0.019,0.0009
2026-09-07 18:49:00,18,49,0,0,7.4009,0.014,0.0012
2026-09-07 18:50:00,18,50,0,0,6.1622,0.027,0.0017
2026-09-07 18:51:00,18,51,0,0,5.6255,0.042,0.0017
2026-09-07 18:52:00,18,52,0,0,4.7447,0.022,0.0011
2026-09-07 18:53:00,18,53,0,0,9.4882,0.011,0.0012
2026-09-07 18:54:00,18,54,0,1,8.0492,0.015,0.0017
2026-09-07 18:55:00,18,55,0,1,8.1799,0.023,0.0011
2026-09-07 18:56:00,18,56,0,0,9.1621,0.043,0.0006
2026-09-07 18:57:00,18,57,0,0,5.5468,0.0,0.001
2026-09-07 18:58:00,18,58,0,0,4.3601,0.025,0.0009
2026-09-07 18:59:00,18,59,0,0,8.7213,0.005,0.0003
2026-09-07 19:00:00,19,0,0,0,4.3159,0.027,0.0006
2026-09-07 19:01:00,19,1,0,0,5.2949,0.043,0.0005
2026-09-07 19:02:00,19,2,0,0,8.5132,0.039,0.0018
2026-09-07 19:03:00,19,3,0,0,5.4244,0.013,0.0001
2026-09-07 19:04:00,19,4,0,0,9.2085,0.013,0.0018
2026-09-07 19:05:00,19,5,0,0,4.3804,0.003,0.0019
2026-09-07 19:06:00,19,6,0,0,6.3121,0.024,0.0014
2026-09-07 19:07:00,19,7,0,0,9.4378,0.007,0.0012
2026-09-07 19:08:00,19,8,0,0,6.3747,0.03,0.0019
2026-09-07 19:09:00,19,9,0,0,4.6476,0.044,0.0005
2026-09-07 19:10:00,19,10,0,0,7.4336,0.006,0.0016
2026-09-07 19:11:00,19,11,0,0,5.8835,0.038,0.0012
2026-09-07 19:12:00,19,12,0,0,8.6638,0.042,0.0009
2026-09-07 19:13:00,19,13,0,0,6.941,0.028,0.0007
2026-09-07 19:14:00,19,14,0,0,8.4019,0.015,0.0001
2026-09-07 19:15:00,19,15,0,0,5.1185,0.014,0.0011
2026-09-07 19:16:00,19,16,0,0,5.295,0.016,0.0016
2026-09-07 19:17:00,19,17,0,0,5.3414,0.031,0.0002
2026-09-07 19:18:00,19,18,0,0,5.5414,0.037,0.0002
2026-09-07 19:19:00,19,19,0,0,7.8533,0.003,0.0013
2026-09-07 19:20:00,19,20,0,0,7.2092,0.034,0.0013
2026-09-07 19:21:00,19,21,0,0,7.433,0.009,0.0018
2026-09-07 19:22:00,19,22,0,0,9.1892,0.033,0.001
2026-09-07 19:23:00,19,23,0,0,8.1317,0.027,0.0003
2026-09-07 19:24:00,19,24,0,0,5.4261,0.038,0.0005
2026-09-07 19:25:00,19,25,0,0,6.1127,0.043,0.0018
2026-09-07 19:26:00,19,26,0,0,8.3756,0.044,0.0004
2026-09-07 19:27:00,19,27,0,0,5.2664,0.013,0.0018
2026-09-07 19:28:00,19,28,0,0,4.678,0.002,0.0011
2026-09-07 19:29:00,19,29,0,0,9.34,0.033,0.0004
2026-09-07 19:30:00,19,30,0,0,7.2545,0.014,0.0003
2026-09-07 19:31:00,19,31,0,0,5.5581,0.019,0.0007
2026-09-07 19:32:00,19,32,0,0,9.3994,0.033,0.0015
2026-09-07 19:33:00,19,33,0,0,5.1095,0.034,0.001
2026-09-07 19:34:00,19,34,0,0,5.8015,0.041,0.0
2026-09-07 19:35:00,19,35,0,0,5.9258,0.024,0.0014
2026-09-07 19:36:00,19,36,0,0,4.3234,0.032,0.001
2026-09-07 19:37:00,19,37,0,0,5.753,0.0,0.0016
2026-09-07 19:38:00,19,38,0,0,4.7349,0.033,0.0013
2026-09-07 19:39:00,19,39,0,0,4.1052,0.025,0.0017
2026-09-07 19:40:00,19,40,0,0,7.5447,0.018,0.0004
2026-09-07 19:41:00,19,41,0,0,5.9526,0.035,0.0009
2026-09-07 19:42:00,19,42,0,0,4.8757,0.02,0.001
2026-09-07 19:43:00,19,43,0,1,5.1942,0.003,0.0003
2026-09-07 19:44:00,19,44,0,0,7.6455,0.038,0.0019
2026-09-07 19:45:00,19,45,0,0,9.139,0.004,0.0009
2026-09-07 19:46:00,19,46,0,0,8.9296,0.027,0.0013
2026-09-07 19:47:00,19,47,0,0,9.4418,0.03,0.0009
2026-09-07 19:48:00,19,48,0,0,5.955,0.019,0.0008
2026-09-07 19:49:00,19,49,0,0,8.2754,0.025,0.0007
2026-09-07 19:50:00,19,50,0,0,7.4524,0.009,0.0004
2026-09-07 19:51:00,19,51,0,0,4.1297,0.007,0.0019
2026-09-07 19:52:00,19,52,0,0,9.0533,0.018,0.0001
2026-09-07 19:53:00,19,53,0,0,8.0884,0.01,0.0002
2026-09-07 19:54:00,19,54,0,0,4.5671,0.038,0.0011
2026-09-07 19:55:00,19,55,0,0,4.5117,0.003,0.0005
2026-09-07 19:56:00,19,56,0,1,9.0748,0.026,0.0015
2026-09-07 19:57:00,19,57,0,0,6.0002,0.034,0.0008
2026-09-07 19:58:00,19,58,0,0,6.0724,0.0,0.0001
2026-09-07 19:59:00,19,59,0,0,6.9007,0.0,0.0003
2026-09-07 20:00:00,20,0,0,0,7.4797,0.017,0.0009
2026-09-07 20:01:00,20,1,0,0,4.2461,0.043,0.0019
2026-09-07 20:02:00,20,2,0,0,4.1149,0.01,0.0006
2026-09-07 20:03:00,20,3,0,0,4.3886,0.032,0.0006
2026-09-07 20:04:00,20,4,0,0,4.4464,0.033,0.0014
2026-09-07 20:05:00,20,5,0,1,9.423,0.014,0.0005
2026-09-07 20:06:00,20,6,0,0,9.0205,0.012,0.0013
2026-09-07 20:07:00,20,7,0,1,5.3487,0.017,0.0012
2026-09-07 20:08:00,20,8,0,0,6.1312,0.003,0.0019
2026-09-07 20:09:00,20,9,0,0,7.2608,0.001,0.0018
2026-09-07 20:10:00,20,10,0,0,7.7355,0.018,0.002
2026-09-07 20:11:00,20,11,0,0,5.1748,0.041,0.0013
2026-09-07 20:12:00,20,12,0,0,6.8837,0.043,0.0002
2026-09-07 20:13:00,20,13,0,0,9.1424,0.034,0.0004
2026-09-07 20:14:00,20,14,0,0,5.1107,0.021,0.0011
2026-09-07 20:15:00,20,15,0,1,4.7713,0.024,0.0019
2026-09-07 20:16:00,20,16,0,1,7.3595,0.014,0.0017
2026-09-07 20:17:00,20,17,0,0,5.215,0.042,0.0011
2026-09-07 20:18:00,20,18,0,0,6.4734,0.041,0.001
2026-09-07 20:19:00,20,19,0,0,7.5044,0.009,0.0016
2026-09-07 20:20:00,20,20,0,0,4.7091,0.016,0.0015
2026-09-07 20:21:00,20,21,0,0,5.8237,0.027,0.001
2026-09-07 20:22:00,20,22,0,0,5.5798,0.031,0.0015
2026-09-07 20:23:00,20,23,0,0,9.1462,0.023,0.0005
2026-09-07 20:24:00,20,24,0,0,8.6392,0.002,0.0013
2026-09-07 20:25:00,20,25,0,0,7.4983,0.012,0.0016
2026-09-07 20:26:00,20,26,0,0,4.2152,0.034,0.0017
2026-09-07 20:27:00,20,27,0,0,4.3184,0.004,0.0017
2026-09-07 20:28:00,20,28,0,0,8.5642,0.025,0.001
2026-09-07 20:29:00,20,29,0,0,4.7955,0.044,0.0016
2026-09-07 20:30:00,20,30,0,0,8.2406,0.027,0.0012
2026-09-07 20:31:00,20,31,0,0,6.6162,0.036,0.002
2026-09-07 20:32:00,20,32,0,0,5.1676,0.0,0.0005
2026-09-07 20:33:00,20,33,0,0,8.1407,0.01,0.0019
2026-09-07 20:34:00,20,34,0,0,4.1864,0.02,0.002
2026-09-07 20:35:00,20,35,0,0,7.8049,0.021,0.0017
2026-09-07 20:36:00,20,36,0,0,6.7762,0.011,0.0014
2026-09-07 20:37:00,20,37,0,0,9.3034,0.027,0.0011
2026-09-07 20:38:00,20,38,0,0,7.2618,0.012,0.0009
2026-09-07 20:39:00,20,39,0,0,6.6178,0.037,0.0013
2026-09-07 20:40:00,20,40,0,0,5.9765,0.024,0.0003
2026-09-07 20:41:00,20,41,0,0,5.9728,0.023,0.0003
2026-09-07 20:42:00,20,42,0,0,7.8333,0.037,0.0004
2026-09-07 20:43:00,20,43,0,0,9.1539,0.039,0.0015
2026-09-07 20:44:00,20,44,0,0,7.4276,0.0,0.0008
2026-09-07 20:45:00,20,45,0,0,5.3458,0.007,0.0006
2026-09-07 20:46:00,20,46,0,0,9.1284,0.017,0.0009
2026-09-07 20:47:00,20,47,0,1,5.7395,0.009,0.0014
2026-09-07 20:48:00,20,48,0,0,7.6313,0.031,0.0004
2026-09-07 20:49:00,20,49,0,1,6.2982,0.026,0.0
2026-09-07 20:50:00,20,50,0,0,7.4411,0.023,0.0016
2026-09-07 20:51:00,20,51,0,0,5.0279,0.038,0.0008
2026-09-07 20:52:00,20,52,0,0,8.3583,0.002,0.0001
2026-09-07 20:53:00,20,53,0,1,8.6548,0.024,0.0018
2026-09-07 20:54:00,20,54,0,1,9.4336,0.031,0.0012
2026-09-07 20:55:00,20,55,0,0,5.0468,0.041,0.0012
2026-09-07 20:56:00,20,56,0,0,8.7023,0.026,0.0017
2026-09-07 20:57:00,20,57,0,0,8.5844,0.012,0.0015
2026-09-07 20:58:00,20,58,0,0,7.3661,0.007,0.0009
2026-09-07 20:59:00,20,59,0,0,6.3694,0.04,0.0013
2026-09-07 21:00:00,21,0,0,0,4.8235,0.024,0.0011
2026-09-07 21:01:00,21,1,0,0,4.4914,0.024,0.0015
2026-09-07 21:02:00,21,2,0,0,7.3847,0.031,0.0016
2026-09-07 21:03:00,21,3,0,0,8.277,0.028,0.0013
2026-09-07 21:04:00,21,4,0,0,5.8326,0.011,0.0011
2026-09-07 21:05:00,21,5,0,0,6.7681,0.034,0.0012
2026-09-07 21:06:00,21,6,0,0,8.5635,0.036,0.0008
2026-09-07 21:07:00,21,7,0,1,4.8722,0.019,0.0014
2026-09-07 21:08:00,21,8,0,0,5.1748,0.02,0.0016
2026-09-07 21:09:00,21,9,0,0,4.3485,0.022,0.001
2026-09-07 21:10:00,21,10,0,0,4.0828,0.008,0.0008
2026-09-07 21:11:00,21,11,0,0,8.1409,0.017,0.001
2026-09-07 21:12:00,21,12,0,0,8.4466,0.006,0.0019
2026-09-07 21:13:00,21,13,0,1,5.6806,0.006,0.0004
2026-09-07 21:14:00,21,14,0,0,4.8856,0.032,0.0005
2026-09-07 21:15:00,21,15,0,0,8.4748,0.03,0.0017
2026-09-07 21:16:00,21,16,0,0,6.4748,0.035,0.0004
2026-09-07 21:17:00,21,17,0,0,5.6444,0.043,0.0013
2026-09-07 21:18:00,21,18,0,0,6.6334,0.02,0.0005
2026-09-07 21:19:00,21,19,0,0,5.218,0.038,0.0009
2026-09-07 21:20:00,21,20,0,1,5.9688,0.014,0.0019
2026-09-07 21:21:00,21,21,0,0,8.4135,0.01,0.0006
2026-09-07 21:22:00,21,22,0,0,8.2537,0.042,0.0017
2026-09-07 21:23:00,21,23,0,0,7.2408,0.013,0.0012
2026-09-07 21:24:00,21,24,0,0,5.6607,0.034,0.0012
2026-09-07 21:25:00,21,25,0,0,4.5519,0.032,0.0015
2026-09-07 21:26:00,21,26,0,0,6.5876,0.033,0.0019
2026-09-07 21:27:00,21,27,0,1,7.8081,0.018,0.0012
2026-09-07 21:28:00,21,28,0,0,6.014,0.032,0.0011
2026-09-07 21:29:00,21,29,0,0,8.4107,0.001,0.0011
2026-09-07 21:30:00,21,30,0,0,8.0362,0.03,0.0007
2026-09-07 21:31:00,21,31,0,1,7.0565,0.032,0.0001
2026-09-07 21:32:00,21,32,0,0,4.145,0.037,0.0014
2026-09-07 21:33:00,21,33,0,0,9.4403,0.022,0.0014
2026-09-07 21:34:00,21,34,0,0,4.7228,0.02,0.0002
2026-09-07 21:35:00,21,35,0,0,7.3274,0.021,0.0017
2026-09-07 21:36:00,21,36,0,0,5.4758,0.043,0.0008
2026-09-07 21:37:00,21,37,0,0,4.8134,0.041,0.0014
2026-09-07 21:38:00,21,38,0,0,7.7882,0.043,0.0013
2026-09-07 21:39:00,21,39,0,0,7.3403,0.012,0.0004
2026-09-07 21:40:00,21,40,0,0,7.4033,0.031,0.0006
2026-09-07 21:41:00,21,41,0,0,9.4707,0.022,0.0013
2026-09-07 21:42:00,21,42,0,1,5.3876,0.035,0.0001
2026-09-07 21:43:00,21,43,0,0,7.9862,0.009,0.0007
2026-09-07 21:44:00,21,44,0,0,8.3939,0.045,0.0019
2026-09-07 21:45:00,21,45,0,0,7.0767,0.007,0.0018
2026-09-07 21:46:00,21,46,0,0,6.6731,0.043,0.0017
2026-09-07 21:47:00,21,47,0,0,5.4033,0.038,0.001
2026-09-07 21:48:00,21,48,0,0,4.5202,0.027,0.0011
2026-09-07 21:49:00,21,49,0,1,7.6893,0.027,0.0004
2026-09-07 21:50:00,21,50,0,0,9.0115,0.033,0.0
2026-09-07 21:51:00,21,51,0,0,7.6219,0.044,0.0016
2026-09-07 21:52:00,21,52,0,0,6.251,0.001,0.0018
2026-09-07 21:53:00,21,53,0,0,4.0134,0.002,0.0018
2026-09-07 21:54:00,21,54,0,0,5.5423,0.018,0.0018
2026-09-07 21:55:00,21,55,0,0,5.4271,0.012,0.0019
2026-09-07 21:56:00,21,56,0,0,8.2225,0.038,0.0017
2026-09-07 21:57:00,21,57,0,0,7.1479,0.043,0.0017
2026-09-07 21:58:00,21,58,0,0,6.4728,0.026,0.0006
2026-09-07 21:59:00,21,59,0,0,5.6887,0.021,0.0007
2026-09-07 22:00:00,22,0,0,0,8.9052,0.044,0.0003
2026-09-07 22:01:00,22,1,0,0,5.376,0.035,0.0017
2026-09-07 22:02:00,22,2,0,0,6.0155,0.015,0.0018
2026-09-07 22:03:00,22,3,0,0,4.4855,0.023,0.0007
2026-09-07 22:04:00,22,4,0,0,4.7549,0.005,0.0014
2026-09-07 22:05:00,22,5,0,0,6.3518,0.021,0.0001
2026-09-07 22:06:00,22,6,0,0,9.0928,0.028,0.0004
2026-09-07 22:07:00,22,7,0,0,8.4174,0.006,0.0004
2026-09-07 22:08:00,22,8,0,0,8.1483,0.02,0.002
2026-09-07 22:09:00,22,9,0,0,5.8742,0.033,0.0012
2026-09-07 22:10:00,22,10,0,0,7.0838,0.02,0.0009
2026-09-07 22:11:00,22,11,0,1,6.5149,0.011,0.0002
2026-09-07 22:12:00,22,12,0,0,4.8239,0.03,0.0014
2026-09-07 22:13:00,22,13,0,0,8.881,0.011,0.0006
2026-09-07 22:14:00,22,14,0,0,5.5187,0.016,0.0011
2026-09-07 22:15:00,22,15,0,0,8.4743,0.031,0.0014
2026-09-07 22:16:00,22,16,0,0,6.5796,0.001,0.0
2026-09-07 22:17:00,22,17,0,0,4.5712,0.037,0.0009
2026-09-07 22:18:00,22,18,0,0,5.7223,0.022,0.0001
2026-09-07 22:19:00,22,19,0,0,4.5041,0.04,0.0005
2026-09-07 22:20:00,22,20,0,1,8.5229,0.004,0.0018
2026-09-07 22:21:00,22,21,0,0,4.8854,0.019,0.0001
2026-09-07 22:22:00,22,22,0,0,7.2075,0.014,0.0011
2026-09-07 22:23:00,22,23,0,0,9.1512,0.029,0.0013
2026-09-07 22:24:00,22,24,0,1,7.9458,0.033,0.0006
2026-09-07 22:25:00,22,25,0,0,7.0385,0.026,0.0014
2026-09-07 22:26:00,22,26,0,0,6.4081,0.02,0.0011
2026-09-07 22:27:00,22,27,0,0,7.8481,0.015,0.0014
2026-09-07 22:28:00,22,28,0,0,8.9336,0.007,0.0011
2026-09-07 22:29:00,22,29,0,0,9.4676,0.014,0.0004
2026-09-07 22:30:00,22,30,0,1,6.4708,0.042,0.0004
