Timestamp,Sim Time,Uptime,Voltage (V),Current (A),Power (W),Cumulative Gen (Wh),SOC (%),Power Source,Step Status
2026-09-05 17:19:01,14:30,640s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:01,14:30,640s,0.01564,1.6e-05,2.446181e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:01,14:30,641s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:02,14:30,641s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:02,14:30,641s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:02,14:30,641s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:02,14:30,641s,0.01564,1.6e-05,2.446181e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:02,14:30,641s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:02,14:30,641s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:02,14:30,641s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:02,14:30,642s,0.01564,1.6e-05,2.446181e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:03,14:30,642s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:03,14:30,642s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:03,14:30,642s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:03,14:30,642s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:03,14:30,642s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:03,14:30,642s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:03,14:30,642s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:03,14:30,643s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:04,14:30,643s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:04,14:30,643s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:04,14:30,643s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:04,14:30,643s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:04,14:30,643s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:04,14:30,643s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:04,14:30,643s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:04,14:30,644s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:05,14:30,644s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:05,14:30,644s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:05,14:30,644s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:05,14:30,644s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:05,14:30,644s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:05,14:30,644s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:05,14:30,644s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:05,14:30,645s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:06,14:30,645s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:06,14:30,645s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:06,14:30,645s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:06,14:30,645s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:06,14:30,645s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:06,14:30,645s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:06,14:30,645s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:06,14:30,645s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:07,14:30,646s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:07,14:30,646s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:07,14:30,646s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:07,14:30,646s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:07,14:30,646s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:07,14:30,646s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:07,14:30,646s,0.002933,2.932551e-06,8.599857e-09,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:07,14:30,646s,0.01564,1.6e-05,2.446181e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:08,14:30,647s,0.012708,1.3e-05,1.614862e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:08,14:30,647s,0.016618,1.7e-05,2.76151e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:08,14:30,647s,0.012708,1.3e-05,1.614862e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:08,14:30,647s,0.244379,0.000244,6e-05,1.2e-05,50,harvested,PRESSED
2026-09-05 17:19:08,14:30,647s,0.124145,0.000124,1.5e-05,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:08,14:30,647s,0.422287,0.000422,0.000178,1.2e-05,50,harvested,PRESSED
2026-09-05 17:19:08,14:30,647s,0.14174,0.000142,2e-05,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:08,14:30,647s,0.132942,0.000133,1.8e-05,1.2e-05,50,harvested,PRESSED
2026-09-05 17:19:09,14:30,648s,0.265885,0.000266,7.1e-05,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:09,14:30,648s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:09,14:30,648s,0.005865,5.865103e-06,3.439943e-08,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:09,14:30,648s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:09,14:30,648s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:09,14:30,648s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:09,14:30,648s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:09,14:30,648s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:10,14:30,649s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:10,14:30,649s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:10,14:30,649s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:10,14:30,649s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:10,14:30,649s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:10,14:30,649s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:10,14:30,649s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:10,14:30,649s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:11,14:30,650s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:11,14:30,650s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:11,14:30,650s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:11,14:30,650s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:11,14:30,650s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:11,14:30,650s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:11,14:30,650s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:11,14:30,650s,0.01564,1.6e-05,2.446181e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:12,14:30,651s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:12,14:30,651s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:12,14:30,651s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:12,14:30,651s,0.01955,2e-05,3.822159e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:12,14:30,651s,0.113392,0.000113,1.3e-05,1.2e-05,50,harvested,PRESSED
2026-09-05 17:19:12,14:30,651s,0.41349,0.000413,0.000171,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:12,14:30,651s,0.095797,9.6e-05,9.177003e-06,1.2e-05,50,harvested,PRESSED
2026-09-05 17:19:12,14:30,651s,0.051808,5.2e-05,2.684111e-06,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:13,14:30,652s,0.13783,0.000138,1.9e-05,1.2e-05,50,harvested,PRESSED
2026-09-05 17:19:13,14:30,652s,0.200391,0.0002,4e-05,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:13,14:30,652s,0.100684,0.000101,1e-05,1.2e-05,50,harvested,PRESSED
2026-09-05 17:19:13,14:30,652s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:13,14:30,652s,0.012708,1.3e-05,1.614862e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:13,14:30,652s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:13,14:30,652s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:13,14:30,652s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:14,14:30,653s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:14,14:30,653s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:14,14:30,653s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:14,14:30,653s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:14,14:30,653s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:14,14:30,653s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:14,14:30,653s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:14,14:30,653s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:15,14:30,654s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:15,14:30,654s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:15,14:30,654s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:15,14:30,654s,0.012708,1.3e-05,1.614862e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:15,14:30,654s,0.012708,1.3e-05,1.614862e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:15,14:30,654s,0.014663,1.5e-05,2.149964e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:15,14:30,654s,0.012708,1.3e-05,1.614862e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:15,14:30,654s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:16,14:30,655s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:16,14:30,655s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:16,14:30,655s,0.013685,1.4e-05,1.872858e-07,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:16,14:30,655s,0.231672,0.000232,5.4e-05,1.2e-05,50,harvested,PRESSED
2026-09-05 17:19:16,14:30,655s,0.101662,0.000102,1e-05,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:16,14:30,655s,0.076246,7.6e-05,5.813504e-06,1.2e-05,50,harvested,PRESSED
2026-09-05 17:19:16,14:30,655s,0.168133,0.000168,2.8e-05,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:16,14:30,655s,0.102639,0.000103,1.1e-05,1.2e-05,50,harvested,PRESSED
2026-09-05 17:19:17,14:30,656s,0.080156,8e-05,6.425048e-06,1.2e-05,50,harvested,IDLE
2026-09-05 17:19:17,14:30,656s,0.076246,7.6e-05,5.813504e-06,1.2e-05,50,harvested,PRESSED
2026-09-05 17:19:17,14:30,656s,0.317693,0.000318,0.000101,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:17,14:30,656s,0.108504,0.000109,1.2e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:17,14:30,656s,0.030303,3e-05,9.182737e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:17,14:30,656s,0.090909,9.1e-05,8.264464e-06,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:17,14:30,656s,0.004888,4.887585e-06,2.388849e-08,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:17,14:30,656s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:18,14:30,657s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:18,14:30,657s,0.014663,1.5e-05,2.149964e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:18,14:30,657s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:18,14:30,657s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:18,14:30,657s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:18,14:30,657s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:18,14:30,657s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:18,14:30,657s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:19,14:30,658s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:19,14:30,658s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:19,14:30,658s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:19,14:30,658s,0.01564,1.6e-05,2.446181e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:19,14:30,658s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:19,14:30,658s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:19,14:30,658s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:19,14:30,658s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:20,14:30,659s,0.014663,1.5e-05,2.149964e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:20,14:30,659s,0.184751,0.000185,3.4e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:20,14:30,659s,0.008798,8.797654e-06,7.739872e-08,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:20,14:30,659s,0,0,0,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:20,14:30,659s,0.167155,0.000167,2.8e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:20,14:30,659s,0.476051,0.000476,0.000227,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:20,14:30,659s,0.14174,0.000142,2e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:20,14:30,659s,0,0,0,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:21,14:30,660s,0.308895,0.000309,9.5e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:21,14:30,660s,0.00391,3.910068e-06,1.528863e-08,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:21,14:30,660s,0.056696,5.7e-05,3.214436e-06,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:21,14:30,660s,0.002933,2.932551e-06,8.599857e-09,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:21,14:30,660s,0.402737,0.000403,0.000162,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:21,14:30,660s,0.042033,4.2e-05,1.766793e-06,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:21,14:30,660s,0.073314,7.3e-05,5.37491e-06,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:21,14:30,660s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:22,14:30,661s,0.014663,1.5e-05,2.149964e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:22,14:30,661s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:22,14:30,661s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:22,14:30,661s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:22,14:30,661s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:22,14:30,661s,0.014663,1.5e-05,2.149964e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:22,14:30,661s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:22,14:30,661s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:23,14:30,662s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:23,14:30,662s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:23,14:30,662s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:23,14:30,662s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:23,14:30,662s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:23,14:30,662s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:23,14:30,662s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:23,14:30,662s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:24,14:30,663s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:24,14:30,663s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:24,14:30,663s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:24,14:30,663s,0.012708,1.3e-05,1.614862e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:24,14:30,663s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:24,14:30,663s,0.177908,0.000178,3.2e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:24,14:30,663s,0.024438,2.4e-05,5.972124e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:24,14:30,663s,0.080156,8e-05,6.425048e-06,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:25,14:30,664s,0.345064,0.000345,0.000119,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:25,14:30,664s,0.040078,4e-05,1.606262e-06,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:25,14:30,664s,0.108504,0.000109,1.2e-05,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:25,14:30,664s,0.558162,0.000558,0.000312,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:25,14:30,664s,0.127077,0.000127,1.6e-05,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:25,14:30,664s,0.135875,0.000136,1.8e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:25,14:30,664s,0.593353,0.000593,0.000352,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:25,14:30,664s,0.248289,0.000248,6.2e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:26,14:30,665s,0.205279,0.000205,4.2e-05,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:26,14:30,665s,0.01955,2e-05,3.822159e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:26,14:30,665s,0.014663,1.5e-05,2.149964e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:26,14:30,665s,0.014663,1.5e-05,2.149964e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:26,14:30,665s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:26,14:30,665s,0.012708,1.3e-05,1.614862e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:26,14:30,665s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:26,14:30,665s,0.014663,1.5e-05,2.149964e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:27,14:30,666s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:27,14:30,666s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:27,14:30,666s,0.014663,1.5e-05,2.149964e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:27,14:30,666s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:27,14:30,666s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:27,14:30,666s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:27,14:30,666s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:27,14:30,666s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:28,14:30,667s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:28,14:30,667s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:28,14:30,667s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:28,14:30,667s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:28,14:30,667s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:28,14:30,667s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:28,14:30,667s,0.012708,1.3e-05,1.614862e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:28,14:30,667s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:29,14:30,668s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:29,14:30,668s,0.496579,0.000497,0.000247,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:29,14:30,668s,0.095797,9.6e-05,9.177003e-06,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:29,14:30,668s,0.300098,0.0003,9e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:29,14:30,668s,0.051808,5.2e-05,2.684111e-06,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:29,14:30,668s,0.078201,7.8e-05,6.115454e-06,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:29,14:30,668s,0.269795,0.00027,7.3e-05,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:29,14:30,668s,0.000978,9.775171e-07,9.555396e-10,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:30,14:30,669s,0.070381,7e-05,4.953518e-06,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:30,14:30,669s,0.312805,0.000313,9.8e-05,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:30,14:30,669s,0.01564,1.6e-05,2.446181e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:30,14:30,669s,0.106549,0.000107,1.1e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:30,14:30,669s,0.15738,0.000157,2.5e-05,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:30,14:30,669s,0.012708,1.3e-05,1.614862e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:30,14:30,669s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:30,14:30,669s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:31,14:30,670s,0.014663,1.5e-05,2.149964e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:31,14:30,670s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:31,14:30,670s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:31,14:30,670s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:31,14:30,670s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:31,14:30,670s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:31,14:30,670s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
