timestamp,day_of_week,hour,minute,csi_variance,device_count_raw,people_count,piezo_voltage,piezo_avg_watt
2026-10-05 17:03:00,0,17,3,12.1602,4.0,4.0,0.002933,8.599857e-09
2026-10-05 17:03:30,0,17,3,5.6602,3.0,3.0,0.014663,2.149964e-07
2026-10-05 17:04:00,0,17,4,11.1315,3.0,3.0,0.093842,8.806253e-06
2026-10-05 17:04:30,0,17,4,11.5731,3.0,3.0,0.014663,2.149964e-07
2026-10-05 17:05:00,0,17,5,9.5153,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:05:30,0,17,5,2.7209,3.0,3.0,0.016618,2.76151e-07
2026-10-05 17:06:00,0,17,6,9.3957,4.0,4.0,0.013685,1.872858e-07
2026-10-05 17:06:30,0,17,6,2.9886,3.0,3.0,0.15738,2.5e-05
2026-10-05 17:07:00,0,17,7,8.6127,4.0,4.0,0.01955,3.822159e-07
2026-10-05 17:07:30,0,17,7,8.9729,4.0,4.0,0.013685,1.872858e-07
2026-10-05 17:08:00,0,17,8,4.5702,3.0,3.0,0.080156,6.425048e-06
2026-10-05 17:08:30,0,17,8,13.0649,5.0,5.0,0.01564,2.446181e-07
2026-10-05 17:09:00,0,17,9,8.5713,3.0,3.0,0.075269,5.665395e-06
2026-10-05 17:09:30,0,17,9,4.7169,2.0,2.0,0.013685,1.872858e-07
2026-10-05 17:10:00,0,17,10,12.1602,4.0,4.0,0.061584,3.792537e-06
2026-10-05 17:10:30,0,17,10,11.392,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:11:00,0,17,11,16.1821,2.0,2.0,0.266862,7.1e-05
2026-10-05 17:11:30,0,17,11,1.9008,4.0,4.0,0.420332,0.000177
2026-10-05 17:12:00,0,17,12,13.853,3.0,3.0,0.103617,1.1e-05
2026-10-05 17:12:30,0,17,12,9.1937,2.0,2.0,0.14174,2e-05
2026-10-05 17:13:00,0,17,13,10.3782,3.0,3.0,0.0,0.0
2026-10-05 17:13:30,0,17,13,5.3215,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:14:00,0,17,14,36.3411,2.0,2.0,0.192571,3.7e-05
2026-10-05 17:14:30,0,17,14,7.6791,4.0,4.0,0.013685,1.872858e-07
2026-10-05 17:15:00,0,17,15,1.6341,2.0,2.0,0.013685,1.872858e-07
2026-10-05 17:15:30,0,17,15,8.6677,4.0,4.0,0.088954,7.912824e-06
2026-10-05 17:16:00,0,17,16,11.0198,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:16:30,0,17,16,1.5757,2.0,2.0,0.013685,1.872858e-07
2026-10-05 17:17:00,0,17,17,22.8143,3.0,3.0,0.442815,0.000196
2026-10-05 17:17:30,0,17,17,15.1229,2.0,2.0,0.01564,2.446181e-07
2026-10-05 17:18:00,0,17,18,16.4464,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:18:30,0,17,18,11.2648,4.0,4.0,0.013685,1.872858e-07
2026-10-05 17:19:00,0,17,19,6.5891,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:19:30,0,17,19,1.5539,2.0,2.0,0.300098,9e-05
2026-10-05 17:20:00,0,17,20,8.5596,4.0,4.0,0.030303,9.182737e-07
2026-10-05 17:20:30,0,17,20,10.3546,3.0,3.0,0.018573,3.449499e-07
2026-10-05 17:21:00,0,17,21,12.899,2.0,2.0,0.013685,1.872858e-07
2026-10-05 17:21:30,0,17,21,12.3409,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:22:00,0,17,22,5.3207,3.0,3.0,0.000978,9.555396e-10
2026-10-05 17:22:30,0,17,22,32.56,2.0,2.0,0.014663,2.149964e-07
2026-10-05 17:23:00,0,17,23,12.3214,3.0,3.0,0.014663,2.149964e-07
2026-10-05 17:23:30,0,17,23,11.5217,2.0,2.0,0.013685,1.872858e-07
2026-10-05 17:24:00,0,17,24,7.0931,2.0,2.0,0.200391,4e-05
2026-10-05 17:24:30,0,17,24,14.5312,3.0,3.0,0.168133,2.8e-05
2026-10-05 17:25:00,0,17,25,19.6078,4.0,4.0,0.013685,1.872858e-07
2026-10-05 17:25:30,0,17,25,8.6677,4.0,4.0,0.013685,1.872858e-07
2026-10-05 17:26:00,0,17,26,3.1261,3.0,3.0,0.01564,2.446181e-07
2026-10-05 17:26:30,0,17,26,6.4526,2.0,2.0,0.079179,6.269296e-06
2026-10-05 17:27:00,0,17,27,12.6581,3.0,3.0,0.014663,2.149964e-07
2026-10-05 17:27:30,0,17,27,7.0931,2.0,2.0,0.013685,1.872858e-07
2026-10-05 17:28:00,0,17,28,10.5602,5.0,5.0,0.013685,1.872858e-07
2026-10-05 17:28:30,0,17,28,15.3419,2.0,2.0,0.0,0.0
2026-10-05 17:29:00,0,17,29,8.4279,4.0,4.0,0.01564,2.446181e-07
2026-10-05 17:29:30,0,17,29,2.4125,2.0,2.0,0.096774,9.365243e-06
2026-10-05 17:30:00,0,17,30,5.2382,4.0,4.0,0.261975,6.9e-05
2026-10-05 17:30:30,0,17,30,10.1236,3.0,3.0,0.179863,3.2e-05
2026-10-05 17:31:00,0,17,31,21.9102,4.0,4.0,0.187683,3.5e-05
2026-10-05 17:31:30,0,17,31,1.9242,5.0,5.0,0.084066,7.067172e-06
2026-10-05 17:32:00,0,17,32,12.6649,3.0,3.0,0.014663,2.149964e-07
2026-10-05 17:32:30,0,17,32,2.6554,3.0,3.0,0.185728,3.4e-05
2026-10-05 17:33:00,0,17,33,6.4244,2.0,2.0,0.006843,4.682144e-08
2026-10-05 17:33:30,0,17,33,11.8107,3.0,3.0,0.15738,2.5e-05
2026-10-05 17:34:00,0,17,34,5.6602,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:34:30,0,17,34,14.1137,4.0,4.0,0.014663,2.149964e-07
2026-10-05 17:35:00,0,17,35,13.0649,5.0,5.0,0.012708,1.614862e-07
2026-10-05 17:35:30,0,17,35,7.6683,2.0,2.0,0.29521,8.7e-05
2026-10-05 17:36:00,0,17,36,4.2808,4.0,4.0,0.0,0.0
2026-10-05 17:36:30,0,17,36,2.9072,1.0,1.0,0.332356,0.00011
2026-10-05 17:37:00,0,17,37,26.4596,2.0,2.0,0.013685,1.872858e-07
2026-10-05 17:37:30,0,17,37,4.8686,2.0,2.0,0.013685,1.872858e-07
2026-10-05 17:38:00,0,17,38,13.1753,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:38:30,0,17,38,3.6787,1.0,1.0,0.0,0.0
2026-10-05 17:39:00,0,17,39,6.5266,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:39:30,0,17,39,7.6219,4.0,4.0,0.038123,1.453376e-06
2026-10-05 17:40:00,0,17,40,12.3781,3.0,3.0,0.01564,2.446181e-07
2026-10-05 17:40:30,0,17,40,8.6127,4.0,4.0,0.00391,1.528863e-08
2026-10-05 17:41:00,0,17,41,1.2616,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:41:30,0,17,41,67.3308,1.0,1.0,0.0,0.0
2026-10-05 17:42:00,0,17,42,12.6128,3.0,3.0,0.244379,6e-05
2026-10-05 17:42:30,0,17,42,5.6602,3.0,3.0,0.192571,3.7e-05
2026-10-05 17:43:00,0,17,43,3.4665,2.0,2.0,0.014663,2.149964e-07
2026-10-05 17:43:30,0,17,43,8.3267,4.0,4.0,0.01564,2.446181e-07
2026-10-05 17:44:00,0,17,44,18.7861,4.0,4.0,0.013685,1.872858e-07
2026-10-05 17:44:30,0,17,44,7.4875,5.0,5.0,0.013685,1.872858e-07
2026-10-05 17:45:00,0,17,45,17.0153,4.0,4.0,0.090909,8.264464e-06
2026-10-05 17:45:30,0,17,45,4.4295,4.0,4.0,0.014663,2.149964e-07
2026-10-05 17:46:00,0,17,46,5.3853,1.0,1.0,0.13783,1.9e-05
2026-10-05 17:46:30,0,17,46,5.3215,3.0,3.0,0.000978,9.555396e-10
2026-10-05 17:47:00,0,17,47,1.2089,3.0,3.0,0.080156,6.425048e-06
2026-10-05 17:47:30,0,17,47,26.8869,2.0,2.0,0.013685,1.872858e-07
2026-10-05 17:48:00,0,17,48,17.6956,4.0,4.0,0.058651,3.439943e-06
2026-10-05 17:48:30,0,17,48,4.5484,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:49:00,0,17,49,2.5131,1.0,1.0,0.379277,0.000144
2026-10-05 17:49:30,0,17,49,7.4875,5.0,5.0,0.013685,1.872858e-07
2026-10-05 17:50:00,0,17,50,4.4295,4.0,4.0,0.013685,1.872858e-07
2026-10-05 17:50:30,0,17,50,19.6078,4.0,4.0,0.02346,5.503908e-07
2026-10-05 17:51:00,0,17,51,46.4662,2.0,2.0,0.108504,1.2e-05
2026-10-05 17:51:30,0,17,51,67.3308,1.0,1.0,0.269795,7.3e-05
2026-10-05 17:52:00,0,17,52,2.7353,2.0,2.0,0.358749,0.000129
2026-10-05 17:52:30,0,17,52,13.0649,5.0,5.0,0.000978,9.555396e-10
2026-10-05 17:53:00,0,17,53,8.602,4.0,4.0,0.013685,1.872858e-07
2026-10-05 17:53:30,0,17,53,2.714,3.0,3.0,0.024438,5.972124e-07
2026-10-05 17:54:00,0,17,54,22.233,4.0,4.0,0.01173,1.375977e-07
2026-10-05 17:54:30,0,17,54,6.3298,2.0,2.0,0.016618,2.76151e-07
2026-10-05 17:55:00,0,17,55,12.3214,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:55:30,0,17,55,11.0198,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:56:00,0,17,56,16.2809,4.0,4.0,0.013685,1.872858e-07
2026-10-05 17:56:30,0,17,56,1.745,3.0,3.0,0.014663,2.149964e-07
2026-10-05 17:57:00,0,17,57,33.1375,3.0,3.0,0.0,0.0
2026-10-05 17:57:30,0,17,57,11.5932,2.0,2.0,0.082111,6.742288e-06
2026-10-05 17:58:00,0,17,58,6.1406,3.0,3.0,0.013685,1.872858e-07
2026-10-05 17:58:30,0,17,58,2.8701,2.0,2.0,0.013685,1.872858e-07
2026-10-05 17:59:00,0,17,59,9.3303,4.0,4.0,0.013685,1.872858e-07
2026-10-05 17:59:30,0,17,59,11.3357,3.0,3.0,0.41349,0.000171
2026-10-06 08:00:00,1,8,0,3.1294,4.0,4.0,0.252199,6.4e-05
2026-10-06 08:00:30,1,8,0,18.1578,5.0,5.0,0.207234,4.3e-05
2026-10-06 08:01:00,1,8,1,14.5726,5.0,5.0,0.27957,7.8e-05
2026-10-06 08:01:30,1,8,1,1.7707,8.0,8.0,0.426197,0.000182
2026-10-06 08:02:00,1,8,2,7.8872,3.0,3.0,0.460411,0.000212
2026-10-06 08:02:30,1,8,2,0.9839,8.0,8.0,0.213099,4.5e-05
2026-10-06 08:03:00,1,8,3,6.2183,5.0,5.0,0.095797,9.177003e-06
2026-10-06 08:03:30,1,8,3,17.1571,5.0,5.0,0.177908,3.2e-05
2026-10-06 08:04:00,1,8,4,19.6494,5.0,5.0,0.359726,0.000129
2026-10-06 08:04:30,1,8,4,11.3964,5.0,5.0,0.100684,1e-05
2026-10-06 08:05:00,1,8,5,4.2467,4.0,4.0,0.115347,1.3e-05
2026-10-06 08:05:30,1,8,5,2.4145,3.0,3.0,0.062561,3.91389e-06
2026-10-06 08:06:00,1,8,6,7.1382,4.0,4.0,0.071359,5.092071e-06
2026-10-06 08:06:30,1,8,6,13.7396,5.0,5.0,0.061584,3.792537e-06
2026-10-06 08:07:00,1,8,7,22.3526,5.0,5.0,0.098729,9.747461e-06
2026-10-06 08:07:30,1,8,7,1.3936,6.0,6.0,0.078201,6.115454e-06
2026-10-06 08:08:00,1,8,8,4.8148,7.0,7.0,0.088954,7.912824e-06
2026-10-06 08:08:30,1,8,8,4.4622,4.0,4.0,0.27957,7.8e-05
2026-10-06 08:09:00,1,8,9,13.6058,5.0,5.0,0.061584,3.792537e-06
2026-10-06 08:09:30,1,8,9,13.2768,3.0,3.0,0.095797,9.177003e-06
2026-10-06 08:10:00,1,8,10,2.9354,4.0,4.0,0.062561,3.91389e-06
2026-10-06 08:10:30,1,8,10,0.646,4.0,4.0,0.115347,1.3e-05
2026-10-06 08:11:00,1,8,11,0.7661,7.0,7.0,0.194526,3.8e-05
2026-10-06 08:11:30,1,8,11,1.8435,3.0,3.0,0.160313,2.6e-05
2026-10-06 08:12:00,1,8,12,0.8097,4.0,4.0,0.167155,2.8e-05
2026-10-06 08:12:30,1,8,12,0.873,3.0,3.0,0.117302,1.4e-05
2026-10-06 08:13:00,1,8,13,0.7666,4.0,4.0,0.066471,4.418416e-06
2026-10-06 08:13:30,1,8,13,3.0055,4.0,4.0,0.134897,1.8e-05
2026-10-06 08:14:00,1,8,14,26.9568,4.0,4.0,0.379277,0.000144
2026-10-06 08:14:30,1,8,14,2.6159,4.0,4.0,0.1261,1.6e-05
2026-10-06 08:15:00,1,8,15,13.0519,6.0,6.0,0.248289,6.2e-05
2026-10-06 08:15:30,1,8,15,12.5505,6.0,6.0,0.063539,4.037155e-06
2026-10-06 08:16:00,1,8,16,9.5153,3.0,3.0,0.058651,3.439943e-06
2026-10-06 08:16:30,1,8,16,4.8737,1.0,1.0,0.013685,1.872858e-07
2026-10-06 08:17:00,1,8,17,8.5596,4.0,4.0,0.006843,4.682144e-08
2026-10-06 08:17:30,1,8,17,8.602,4.0,4.0,0.021505,4.624812e-07
2026-10-06 08:18:00,1,8,18,5.8716,1.0,1.0,0.013685,1.872858e-07
2026-10-06 08:18:30,1,8,18,1.5789,5.0,5.0,0.013685,1.872858e-07
2026-10-06 08:19:00,1,8,19,1.5539,2.0,2.0,0.013685,1.872858e-07
2026-10-06 08:19:30,1,8,19,6.4049,2.0,2.0,0.013685,1.872858e-07
2026-10-06 08:20:00,1,8,20,20.4481,3.0,3.0,0.187683,3.5e-05
2026-10-06 08:20:30,1,8,20,46.4662,2.0,2.0,0.017595,3.095949e-07
2026-10-06 08:21:00,1,8,21,16.4464,3.0,3.0,0.014663,2.149964e-07
2026-10-06 08:21:30,1,8,21,8.6127,4.0,4.0,0.013685,1.872858e-07
2026-10-06 08:22:00,1,8,22,15.3615,0.0,0.0,0.058651,3.439943e-06
2026-10-06 08:22:30,1,8,22,6.6068,1.0,1.0,0.016618,2.76151e-07
2026-10-06 08:23:00,1,8,23,1.9242,5.0,5.0,0.333333,0.000111
2026-10-06 08:23:30,1,8,23,1.975,3.0,3.0,0.079179,6.269296e-06
2026-10-06 08:24:00,1,8,24,10.5663,2.0,2.0,0.244379,6e-05
2026-10-06 08:24:30,1,8,24,5.3247,3.0,3.0,0.391984,0.000154
2026-10-06 08:25:00,1,8,25,5.1724,2.0,2.0,0.481916,0.000232
2026-10-06 08:25:30,1,8,25,5.6807,3.0,3.0,0.101662,1e-05
2026-10-06 08:26:00,1,8,26,7.5234,3.0,3.0,0.013685,1.872858e-07
2026-10-06 08:26:30,1,8,26,2.9696,0.0,0.0,0.265885,7.1e-05
2026-10-06 08:27:00,1,8,27,8.6677,4.0,4.0,0.159335,2.5e-05
2026-10-06 08:27:30,1,8,27,12.6581,3.0,3.0,0.013685,1.872858e-07
2026-10-06 08:28:00,1,8,28,9.894,2.0,2.0,0.014663,2.149964e-07
2026-10-06 08:28:30,1,8,28,8.5125,3.0,3.0,0.013685,1.872858e-07
2026-10-06 08:29:00,1,8,29,14.4321,1.0,1.0,0.013685,1.872858e-07
2026-10-06 08:29:30,1,8,29,63.5098,4.0,4.0,0.014663,2.149964e-07
2026-10-06 08:30:00,1,8,30,15.243,2.0,2.0,0.167155,2.8e-05
2026-10-06 08:30:30,1,8,30,3.6787,1.0,1.0,0.013685,1.872858e-07
2026-10-06 08:31:00,1,8,31,13.1753,3.0,3.0,0.214076,4.6e-05
2026-10-06 08:31:30,1,8,31,2.9072,1.0,1.0,0.183773,3.4e-05
2026-10-06 08:32:00,1,8,32,13.1109,2.0,2.0,0.009775,9.555396e-08
2026-10-06 08:32:30,1,8,32,3.4665,2.0,2.0,0.020528,4.21393e-07
2026-10-06 08:33:00,1,8,33,10.4539,2.0,2.0,0.013685,1.872858e-07
2026-10-06 08:33:30,1,8,33,9.3957,4.0,4.0,0.0,0.0
2026-10-06 08:34:00,1,8,34,8.5596,4.0,4.0,0.013685,1.872858e-07
2026-10-06 08:34:30,1,8,34,13.2621,2.0,2.0,0.009775,9.555396e-08
2026-10-06 08:35:00,1,8,35,2.7697,2.0,2.0,0.349951,0.000122
2026-10-06 08:35:30,1,8,35,9.9306,2.0,2.0,0.013685,1.872858e-07
2026-10-06 08:36:00,1,8,36,1.7374,3.0,3.0,0.0,0.0
2026-10-06 08:36:30,1,8,36,4.6173,1.0,1.0,0.01564,2.446181e-07
2026-10-06 08:37:00,1,8,37,12.4415,3.0,3.0,0.01955,3.822159e-07
2026-10-06 08:37:30,1,8,37,3.1261,3.0,3.0,0.442815,0.000196
2026-10-06 08:38:00,1,8,38,10.2855,3.0,3.0,0.014663,2.149964e-07
2026-10-06 08:38:30,1,8,38,16.1821,2.0,2.0,0.021505,4.624812e-07
2026-10-06 08:39:00,1,8,39,67.8325,1.0,1.0,0.014663,2.149964e-07
2026-10-06 08:39:30,1,8,39,3.6787,1.0,1.0,0.013685,1.872858e-07
2026-10-06 08:40:00,1,8,40,26.4596,2.0,2.0,0.085044,7.23248e-06
2026-10-06 08:40:30,1,8,40,6.6946,2.0,2.0,0.005865,3.439943e-08
2026-10-06 08:41:00,1,8,41,9.3303,4.0,4.0,0.013685,1.872858e-07
2026-10-06 08:41:30,1,8,41,7.6791,4.0,4.0,0.064516,4.162331e-06
2026-10-06 08:42:00,1,8,42,17.426,2.0,2.0,0.214076,4.6e-05
2026-10-06 08:42:30,1,8,42,3.6787,1.0,1.0,0.281525,7.9e-05
2026-10-06 08:43:00,1,8,43,5.6385,3.0,3.0,0.013685,1.872858e-07
2026-10-06 08:43:30,1,8,43,20.0409,3.0,3.0,0.013685,1.872858e-07
2026-10-06 08:44:00,1,8,44,33.1375,3.0,3.0,0.0,0.0
2026-10-06 08:44:30,1,8,44,8.8249,3.0,3.0,0.281525,7.9e-05
2026-10-06 08:45:00,1,8,45,8.3008,2.0,2.0,0.014663,2.149964e-07
2026-10-06 08:45:30,1,8,45,6.3406,3.0,3.0,0.0,0.0
2026-10-06 08:46:00,1,8,46,8.4328,2.0,2.0,0.013685,1.872858e-07
2026-10-06 08:46:30,1,8,46,12.7182,3.0,3.0,0.065494,4.289418e-06
2026-10-06 08:47:00,1,8,47,7.4875,5.0,5.0,0.008798,7.739872e-08
2026-10-06 08:47:30,1,8,47,1.932,2.0,2.0,0.013685,1.872858e-07
2026-10-06 08:48:00,1,8,48,9.5153,3.0,3.0,0.422287,0.000178
2026-10-06 08:48:30,1,8,48,11.9275,3.0,3.0,0.013685,1.872858e-07
2026-10-06 08:49:00,1,8,49,33.1222,2.0,2.0,0.014663,2.149964e-07
2026-10-06 08:49:30,1,8,49,9.7811,5.0,5.0,0.281525,7.9e-05
2026-10-06 08:50:00,1,8,50,13.8257,2.0,2.0,0.088954,7.912824e-06
2026-10-06 08:50:30,1,8,50,1.9008,4.0,4.0,0.013685,1.872858e-07
2026-10-06 08:51:00,1,8,51,7.0717,4.0,4.0,0.071359,5.092071e-06
2026-10-06 08:51:30,1,8,51,5.6807,3.0,3.0,0.252199,6.4e-05
2026-10-06 08:52:00,1,8,52,24.1142,4.0,4.0,0.420332,0.000177
2026-10-06 08:52:30,1,8,52,7.648,2.0,2.0,0.013685,1.872858e-07
2026-10-06 08:53:00,1,8,53,7.2938,4.0,4.0,0.017595,3.095949e-07
2026-10-06 08:53:30,1,8,53,23.9717,3.0,3.0,0.455523,0.000208
2026-10-06 08:54:00,1,8,54,8.8453,3.0,3.0,0.013685,1.872858e-07
2026-10-06 08:54:30,1,8,54,13.0649,5.0,5.0,0.028348,8.036089e-07
2026-10-06 08:55:00,1,8,55,32.7927,2.0,2.0,0.012708,1.614862e-07
2026-10-06 08:55:30,1,8,55,1.9008,4.0,4.0,0.0,0.0
2026-10-06 08:56:00,1,8,56,16.4179,3.0,3.0,0.013685,1.872858e-07
2026-10-06 08:56:30,1,8,56,17.426,2.0,2.0,0.016618,2.76151e-07
2026-10-06 08:57:00,1,8,57,5.3718,1.0,1.0,0.013685,1.872858e-07
2026-10-06 08:57:30,1,8,57,67.8325,1.0,1.0,0.068426,4.682145e-06
2026-10-06 08:58:00,1,8,58,5.6118,2.0,2.0,0.013685,1.872858e-07
2026-10-06 08:58:30,1,8,58,13.5812,3.0,3.0,0.013685,1.872858e-07
2026-10-06 08:59:00,1,8,59,11.8107,3.0,3.0,0.084066,7.067172e-06
2026-10-06 08:59:30,1,8,59,1.3252,4.0,4.0,0.013685,1.872858e-07
2026-10-06 09:00:00,1,9,0,8.5776,2.0,2.0,0.0,0.0
2026-10-06 09:00:30,1,9,0,2.4682,2.0,2.0,0.013685,1.872858e-07
2026-10-06 09:01:00,1,9,1,11.0045,2.0,2.0,0.004888,2.388849e-08
2026-10-06 09:01:30,1,9,1,1.7464,3.0,3.0,0.013685,1.872858e-07
2026-10-06 09:02:00,1,9,2,10.1392,4.0,4.0,0.013685,1.872858e-07
2026-10-06 09:02:30,1,9,2,9.1064,3.0,3.0,0.013685,1.872858e-07
2026-10-06 09:03:00,1,9,3,2.1545,2.0,2.0,0.0,0.0
2026-10-06 09:03:30,1,9,3,8.3008,2.0,2.0,0.021505,4.624812e-07
2026-10-06 09:04:00,1,9,4,2.1545,2.0,2.0,0.013685,1.872858e-07
2026-10-06 09:04:30,1,9,4,4.5562,3.0,3.0,0.013685,1.872858e-07
2026-10-06 09:05:00,1,9,5,22.233,4.0,4.0,0.067449,4.549325e-06
2026-10-06 09:05:30,1,9,5,3.1503,5.0,5.0,0.0,0.0
2026-10-06 09:06:00,1,9,6,10.3782,3.0,3.0,0.013685,1.872858e-07
2026-10-06 09:06:30,1,9,6,10.7868,2.0,2.0,0.207234,4.3e-05
2026-10-06 09:07:00,1,9,7,5.0969,1.0,1.0,0.0,0.0
2026-10-06 09:07:30,1,9,7,26.4596,2.0,2.0,0.41349,0.000171
2026-10-06 09:08:00,1,9,8,36.3411,2.0,2.0,0.048876,2.388849e-06
2026-10-06 09:08:30,1,9,8,9.0775,4.0,4.0,0.013685,1.872858e-07
2026-10-06 09:09:00,1,9,9,11.7723,2.0,2.0,0.420332,0.000177
2026-10-06 09:09:30,1,9,9,12.0665,2.0,2.0,0.160313,2.6e-05
2026-10-06 09:10:00,1,9,10,11.7929,2.0,2.0,0.014663,2.149964e-07
2026-10-06 09:10:30,1,9,10,8.9729,4.0,4.0,0.105572,1.1e-05
2026-10-06 09:11:00,1,9,11,11.1455,2.0,2.0,0.013685,1.872858e-07
2026-10-06 09:11:30,1,9,11,9.7811,5.0,5.0,0.014663,2.149964e-07
2026-10-06 09:12:00,1,9,12,1.3252,4.0,4.0,0.055718,3.104548e-06
2026-10-06 09:12:30,1,9,12,24.1142,4.0,4.0,0.01564,2.446181e-07
2026-10-06 09:13:00,1,9,13,10.1337,2.0,2.0,0.014663,2.149964e-07
2026-10-06 09:13:30,1,9,13,9.9109,3.0,3.0,0.005865,3.439943e-08
2026-10-06 09:14:00,1,9,14,13.4709,4.0,4.0,0.0,0.0
2026-10-06 09:14:30,1,9,14,1.6138,3.0,3.0,0.0,0.0
2026-10-06 09:15:00,1,9,15,3.1503,5.0,5.0,0.013685,1.872858e-07
2026-10-06 09:15:30,1,9,15,22.8143,3.0,3.0,0.014663,2.149964e-07
2026-10-06 09:16:00,1,9,16,24.8313,1.0,1.0,0.030303,9.182737e-07
2026-10-06 09:16:30,1,9,16,11.3097,2.0,2.0,0.042033,1.766793e-06
2026-10-06 09:17:00,1,9,17,2.1703,3.0,3.0,0.168133,2.8e-05
2026-10-06 09:17:30,1,9,17,33.5748,2.0,2.0,0.01564,2.446181e-07
2026-10-06 09:18:00,1,9,18,10.5103,3.0,3.0,0.016618,2.76151e-07
2026-10-06 09:18:30,1,9,18,13.1791,2.0,2.0,0.01564,2.446181e-07
2026-10-06 09:19:00,1,9,19,10.9198,3.0,3.0,0.013685,1.872858e-07
2026-10-06 09:19:30,1,9,19,2.7353,2.0,2.0,0.063539,4.037155e-06
2026-10-06 09:20:00,1,9,20,16.1821,2.0,2.0,0.004888,2.388849e-08
2026-10-06 09:20:30,1,9,20,5.3207,3.0,3.0,0.013685,1.872858e-07
2026-10-06 09:21:00,1,9,21,4.4518,1.0,1.0,0.207234,4.3e-05
2026-10-06 09:21:30,1,9,21,1.4605,5.0,5.0,0.013685,1.872858e-07
2026-10-06 09:22:00,1,9,22,12.516,3.0,3.0,0.0,0.0
2026-10-06 09:22:30,1,9,22,19.1572,4.0,4.0,0.064516,4.162331e-06
2026-10-06 09:23:00,1,9,23,14.8435,3.0,3.0,0.252199,6.4e-05
2026-10-06 09:23:30,1,9,23,6.3298,2.0,2.0,0.014663,2.149964e-07
2026-10-06 09:24:00,1,9,24,3.6232,3.0,3.0,0.013685,1.872858e-07
2026-10-06 09:24:30,1,9,24,2.7353,2.0,2.0,0.013685,1.872858e-07
2026-10-06 09:25:00,1,9,25,1.5757,2.0,2.0,0.008798,7.739872e-08
2026-10-06 09:25:30,1,9,25,4.8686,2.0,2.0,0.041056,1.685572e-06
2026-10-06 09:26:00,1,9,26,9.2688,4.0,4.0,0.013685,1.872858e-07
2026-10-06 09:26:30,1,9,26,12.7346,3.0,3.0,0.0,0.0
2026-10-06 09:27:00,1,9,27,10.5602,5.0,5.0,0.640274,0.00041
2026-10-06 09:27:30,1,9,27,9.173,4.0,4.0,0.013685,1.872858e-07
2026-10-06 09:28:00,1,9,28,12.3214,3.0,3.0,0.013685,1.872858e-07
2026-10-06 09:28:30,1,9,28,8.5596,4.0,4.0,0.132942,1.8e-05
2026-10-06 09:29:00,1,9,29,6.4244,2.0,2.0,0.013685,1.872858e-07
2026-10-06 09:29:30,1,9,29,11.7929,2.0,2.0,0.27566,7.6e-05
2026-10-06 09:30:00,1,9,30,8.8859,3.0,3.0,0.014663,2.149964e-07
2026-10-06 09:30:30,1,9,30,17.6956,4.0,4.0,0.004888,2.388849e-08
2026-10-06 09:31:00,1,9,31,6.1406,3.0,3.0,0.060606,3.673095e-06
2026-10-06 09:31:30,1,9,31,12.3781,3.0,3.0,0.018573,3.449499e-07
2026-10-06 09:32:00,1,9,32,13.5713,3.0,3.0,0.013685,1.872858e-07
2026-10-06 09:32:30,1,9,32,8.7134,2.0,2.0,0.347019,0.00012
2026-10-06 09:33:00,1,9,33,7.6683,2.0,2.0,0.013685,1.872858e-07
2026-10-06 09:33:30,1,9,33,4.7222,4.0,4.0,0.013685,1.872858e-07
2026-10-06 09:34:00,1,9,34,5.5321,2.0,2.0,0.013685,1.872858e-07
2026-10-06 09:34:30,1,9,34,6.2038,2.0,2.0,0.164223,2.7e-05
2026-10-06 09:35:00,1,9,35,1.6906,2.0,2.0,0.01564,2.446181e-07
2026-10-06 09:35:30,1,9,35,20.4481,3.0,3.0,0.102639,1.1e-05
2026-10-06 09:36:00,1,9,36,10.308,3.0,3.0,0.013685,1.872858e-07
2026-10-06 09:36:30,1,9,36,7.6219,4.0,4.0,0.184751,3.4e-05
2026-10-06 09:37:00,1,9,37,9.6115,2.0,2.0,0.055718,3.104548e-06
2026-10-06 09:37:30,1,9,37,10.1247,2.0,2.0,0.009775,9.555396e-08
2026-10-06 09:38:00,1,9,38,18.0109,5.0,5.0,0.269795,7.3e-05
2026-10-06 09:38:30,1,9,38,7.5234,3.0,3.0,0.184751,3.4e-05
2026-10-06 09:39:00,1,9,39,8.6585,2.0,2.0,0.593353,0.000352
2026-10-06 09:39:30,1,9,39,9.7811,5.0,5.0,0.013685,1.872858e-07
2026-10-06 09:40:00,1,9,40,11.5932,2.0,2.0,0.013685,1.872858e-07
