source,data,ts
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.1414, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:02:13.118632""}",2026-09-05T15:02:13.118632
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.4258, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:02:18.575083""}",2026-09-05T15:02:18.575083
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.0024, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:02:23.203794""}",2026-09-05T15:02:23.203794
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.5463, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:02:28.107535""}",2026-09-05T15:02:28.107535
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.4323, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:02:33.139942""}",2026-09-05T15:02:33.139942
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 0.7111, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:02:38.156940""}",2026-09-05T15:02:38.156940
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 26.2154, ""csi_people_estimate"": 2, ""ts"": ""2026-09-05T15:02:43.115048""}",2026-09-05T15:02:43.115048
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.0814, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:02:48.191960""}",2026-09-05T15:02:48.191960
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.137, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:02:53.218004""}",2026-09-05T15:02:53.218004
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 0.8414, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:02:58.125831""}",2026-09-05T15:02:58.125831
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.6936, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:03:03.111740""}",2026-09-05T15:03:03.111740
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 3.0259, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:03:08.160998""}",2026-09-05T15:03:08.160998
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 10.3354, ""csi_people_estimate"": 1, ""ts"": ""2026-09-05T15:03:13.111238""}",2026-09-05T15:03:13.111238
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 10.3095, ""csi_people_estimate"": 1, ""ts"": ""2026-09-05T15:03:18.398592""}",2026-09-05T15:03:18.398592
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.3513, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:03:23.209474""}",2026-09-05T15:03:23.209474
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 0.7606, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:03:28.130221""}",2026-09-05T15:03:28.130221
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 6.1074, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:03:33.128580""}",2026-09-05T15:03:33.128580
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.145, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:03:38.164512""}",2026-09-05T15:03:38.164512
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 4.1959, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:03:43.287534""}",2026-09-05T15:03:43.287534
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.4859, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:03:48.200070""}",2026-09-05T15:03:48.200070
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.8137, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:03:53.102816""}",2026-09-05T15:03:53.102816
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.3907, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:03:58.108275""}",2026-09-05T15:03:58.108275
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 3.0631, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:03.150350""}",2026-09-05T15:04:03.150350
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.3821, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:08.170934""}",2026-09-05T15:04:08.170934
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.2715, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:13.124940""}",2026-09-05T15:04:13.124940
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 2.2387, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:18.203291""}",2026-09-05T15:04:18.203291
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 0.419, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:23.226386""}",2026-09-05T15:04:23.226386
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 0.499, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:28.123132""}",2026-09-05T15:04:28.123132
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.9232, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:33.154515""}",2026-09-05T15:04:33.154515
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 0.96, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:38.171991""}",2026-09-05T15:04:38.171991
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.6159, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:43.456176""}",2026-09-05T15:04:43.456176
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.0709, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:48.112931""}",2026-09-05T15:04:48.112931
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.6643, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:53.225834""}",2026-09-05T15:04:53.225834
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 3.8023, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:04:58.145260""}",2026-09-05T15:04:58.145260
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.3498, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:05:03.158696""}",2026-09-05T15:05:03.158696
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 5.1673, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:05:08.176148""}",2026-09-05T15:05:08.176148
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 8.9891, ""csi_people_estimate"": 1, ""ts"": ""2026-09-05T15:05:13.190009""}",2026-09-05T15:05:13.190009
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 0.2617, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:05:18.102432""}",2026-09-05T15:05:18.102432
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.064, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:05:23.126661""}",2026-09-05T15:05:23.126661
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.1663, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:05:28.149220""}",2026-09-05T15:05:28.149220
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 0.988, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:05:33.107509""}",2026-09-05T15:05:33.107509
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.1253, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:05:38.101695""}",2026-09-05T15:05:38.101695
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 5.0101, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:05:43.404270""}",2026-09-05T15:05:43.404270
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 3.0055, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:05:48.215362""}",2026-09-05T15:05:48.215362
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 0.646, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:05:53.109976""}",2026-09-05T15:05:53.109976
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 6.2724, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:05:58.113690""}",2026-09-05T15:05:58.113690
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.9065, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:06:03.166144""}",2026-09-05T15:06:03.166144
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 9.2225, ""csi_people_estimate"": 1, ""ts"": ""2026-09-05T15:06:08.183361""}",2026-09-05T15:06:08.183361
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 13.3725, ""csi_people_estimate"": 1, ""ts"": ""2026-09-05T15:06:13.202648""}",2026-09-05T15:06:13.202648
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 12.3439, ""csi_people_estimate"": 1, ""ts"": ""2026-09-05T15:06:18.104222""}",2026-09-05T15:06:18.104222
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 6.3225, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:06:23.135742""}",2026-09-05T15:06:23.135742
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 5.7015, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:06:28.153018""}",2026-09-05T15:06:28.153018
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.7761, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:06:33.174852""}",2026-09-05T15:06:33.174852
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.9483, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:06:38.290568""}",2026-09-05T15:06:38.290568
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.6401, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:06:43.203781""}",2026-09-05T15:06:43.203781
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 3.5528, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:06:48.126556""}",2026-09-05T15:06:48.126556
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 2.2006, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:06:53.107364""}",2026-09-05T15:06:53.107364
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 2.5954, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:06:58.155331""}",2026-09-05T15:06:58.155331
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 3.1496, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:03.108423""}",2026-09-05T15:07:03.108423
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 5.0689, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:08.458966""}",2026-09-05T15:07:08.458966
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 2.8415, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:13.210031""}",2026-09-05T15:07:13.210031
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 0.4639, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:18.227736""}",2026-09-05T15:07:18.227736
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 3.9555, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:23.141823""}",2026-09-05T15:07:23.141823
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 4.063, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:28.159842""}",2026-09-05T15:07:28.159842
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 3.5244, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:33.178545""}",2026-09-05T15:07:33.178545
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.0998, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:38.242198""}",2026-09-05T15:07:38.242198
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.6175, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:43.214433""}",2026-09-05T15:07:43.214433
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.9034, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:48.138413""}",2026-09-05T15:07:48.138413
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 0.3218, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:53.154973""}",2026-09-05T15:07:53.154973
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 4.4622, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:07:58.110737""}",2026-09-05T15:07:58.110737
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.0376, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:03.111741""}",2026-09-05T15:08:03.111741
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.0795, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:08.198260""}",2026-09-05T15:08:08.198260
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.05, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:13.216849""}",2026-09-05T15:08:13.216849
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.7172, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:18.132019""}",2026-09-05T15:08:18.132019
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.2283, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:23.107868""}",2026-09-05T15:08:23.107868
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.0715, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:28.269765""}",2026-09-05T15:08:28.269765
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 3.5703, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:33.106481""}",2026-09-05T15:08:33.106481
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 0.7913, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:38.111683""}",2026-09-05T15:08:38.111683
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 0.7179, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:43.111736""}",2026-09-05T15:08:43.111736
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 4.8285, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:48.112196""}",2026-09-05T15:08:48.112196
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 0.9948, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:53.158435""}",2026-09-05T15:08:53.158435
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.0392, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:08:58.233498""}",2026-09-05T15:08:58.233498
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 0.898, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:09:03.292950""}",2026-09-05T15:09:03.292950
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 5.0844, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:09:08.208065""}",2026-09-05T15:09:08.208065
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.2593, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:09:13.223503""}",2026-09-05T15:09:13.223503
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.9035, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:09:18.140022""}",2026-09-05T15:09:18.140022
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 3.1671, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:09:23.120186""}",2026-09-05T15:09:23.120186
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 3.1715, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:09:28.177682""}",2026-09-05T15:09:28.177682
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 3.9536, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:09:33.192667""}",2026-09-05T15:09:33.192667
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.113, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:09:38.314369""}",2026-09-05T15:09:38.314369
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 6, ""device_count_raw"": 6, ""csi_variance"": 0.5108, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:09:43.115254""}",2026-09-05T15:09:43.115254
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 6, ""device_count_raw"": 6, ""csi_variance"": 29.2406, ""csi_people_estimate"": 3, ""ts"": ""2026-09-05T15:09:48.272025""}",2026-09-05T15:09:48.272025
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 6, ""device_count_raw"": 6, ""csi_variance"": 0.8704, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:09:53.164579""}",2026-09-05T15:09:53.164579
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 7, ""device_count_raw"": 7, ""csi_variance"": 0.6623, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:09:58.182665""}",2026-09-05T15:09:58.182665
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 7, ""device_count_raw"": 7, ""csi_variance"": 0.7661, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:10:03.192931""}",2026-09-05T15:10:03.192931
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 7, ""device_count_raw"": 7, ""csi_variance"": 2.4006, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:10:08.332189""}",2026-09-05T15:10:08.332189
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 7, ""device_count_raw"": 7, ""csi_variance"": 1.1559, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:10:13.134150""}",2026-09-05T15:10:13.134150
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 8, ""device_count_raw"": 8, ""csi_variance"": 0.7468, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:10:18.244764""}",2026-09-05T15:10:18.244764
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 8, ""device_count_raw"": 8, ""csi_variance"": 0.9839, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:10:23.370107""}",2026-09-05T15:10:23.370107
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 7, ""device_count_raw"": 7, ""csi_variance"": 4.8148, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:10:28.190289""}",2026-09-05T15:10:28.190289
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 7, ""device_count_raw"": 7, ""csi_variance"": 9.8871, ""csi_people_estimate"": 1, ""ts"": ""2026-09-05T15:10:33.342555""}",2026-09-05T15:10:33.342555
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 7, ""device_count_raw"": 7, ""csi_variance"": 19.8017, ""csi_people_estimate"": 2, ""ts"": ""2026-09-05T15:10:38.219843""}",2026-09-05T15:10:38.219843
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 19.6778, ""csi_people_estimate"": 2, ""ts"": ""2026-09-05T15:10:43.139315""}",2026-09-05T15:10:43.139315
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 3.4098, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:10:48.279435""}",2026-09-05T15:10:48.279435
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 6, ""device_count_raw"": 6, ""csi_variance"": 1.3936, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:10:53.174628""}",2026-09-05T15:10:53.174628
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 6, ""device_count_raw"": 6, ""csi_variance"": 1.3304, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:10:58.099840""}",2026-09-05T15:10:58.099840
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 6, ""device_count_raw"": 6, ""csi_variance"": 0.4708, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:11:03.098602""}",2026-09-05T15:11:03.098602
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 6, ""device_count_raw"": 6, ""csi_variance"": 1.9463, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:11:08.438043""}",2026-09-05T15:11:08.438043
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 6, ""device_count_raw"": 6, ""csi_variance"": 2.7327, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:11:13.142569""}",2026-09-05T15:11:13.142569
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 4.1498, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:11:18.268011""}",2026-09-05T15:11:18.268011
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.6035, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:11:23.380839""}",2026-09-05T15:11:23.380839
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 2.8347, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:11:28.194507""}",2026-09-05T15:11:28.194507
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 0.3669, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T15:11:33.206655""}",2026-09-05T15:11:33.206655
